starting_price,market_avg,seller_rating,bid_count,duration,category,popularity,condition_score,final_price
143894,191638.4548651883,4.02,13,4,Real Estate,1.1649146131514296,0.933569652954655,342301.4459015292
107953,193583.19918276963,4.62,21,1,Electronics,1.3678482469968105,0.9929285056157409,480636.0025207038
485787,887681.1584120023,3.68,16,1,Furniture,1.3536443301382068,0.9817690579986935,1404310.4606012546
216467,377108.8406223759,3.5,6,6,Vehicle,1.0472766724984504,1.1151402860890756,456477.76970782306
246676,399593.9135302765,3.6,13,6,Electronics,0.7568665294491048,1.2903582121223045,602604.1141538904
363241,597998.5071718461,3.58,16,2,Electronics,1.352130015913166,0.7527075239758593,1031659.9179039217
341360,460748.25607263687,4.95,3,1,Vehicle,0.6347306779854593,0.7039360629660475,282025.09715640836
181451,336907.42275768396,4.62,24,3,Electronics,1.0332165838642622,1.0207697216313403,682353.3789524195
38042,60737.707558008085,3.14,19,7,Furniture,0.6275969346413122,1.2162141555086532,99304.99791174113
200392,252018.61971344738,4.87,0,4,Real Estate,1.3808551300323348,1.0285664579037828,219226.4921061801
483099,882777.1863159267,4.55,5,6,Furniture,0.9042830644208145,1.0893537484188969,908190.0423599884
187365,260955.48271292512,4.95,19,2,Furniture,1.397548256374912,1.2734116130269852,907076.5278930693
90309,156994.62859970215,4.59,25,6,Antiques,1.179398836684023,1.0470426735344358,442424.72085336706
437669,674403.2578593694,4.7,0,1,Antiques,1.471860070388547,1.1151683973830413,528386.3630794287
69575,128490.38731174722,4.59,18,4,Vehicle,1.2358519112434818,1.0288987759977593,209345.9395922297
42136,73140.69054850559,4.88,2,3,Antiques,1.0578565324654767,0.7239739157687354,41060.8489358384
17604,34919.34178571377,3.98,20,1,Furniture,1.1064823112408892,1.0369312611918409,55638.75933466391
214252,341743.89481412637,3.95,20,2,Vehicle,1.2750563714468965,1.1210886256589716,1020542.880911019
461658,654043.7014321288,4.72,2,4,Electronics,0.6833801205163801,0.8420508997225423,433884.4821595391
167025,308348.82508289826,3.39,5,1,Vehicle,1.3569346387980836,0.9417674259951438,238238.64133791733
350997,552633.7919727835,3.44,20,7,Real Estate,1.1320796454179747,1.0655044133443126,1382972.6457256274
354729,527039.395480121,4.97,24,2,Electronics,1.412462139866617,1.2714543161192622,2160250.0828064266
469215,646551.8871024848,3.02,7,6,Electronics,0.6499828359265803,0.8770844705785242,687198.4623512491
452352,887655.839461011,3.35,19,7,Vehicle,0.5696088034709623,1.2751865724723115,1402926.6932073988
299458,330580.51633740275,3.08,18,6,Vehicle,0.633138487538315,0.9154542107288096,689810.7729304207
193936,312723.5314264534,3.8,13,4,Antiques,1.4609472286882108,0.7959645930465019,440772.22484062193
135478,246740.92537551813,3.94,9,3,Furniture,0.6444948396276687,0.9492091112763029,217732.04397861962
59766,104633.9679854616,3.05,22,3,Vehicle,0.5111725169403357,1.083109105146756,156703.46458115644
75271,147159.4968597832,4.05,6,2,Furniture,0.6605478245412468,0.9525022607476513,113184.5823517147
403760,767420.1977660613,3.35,16,7,Vehicle,1.3853077622077068,1.0083283941125485,1368969.8979790346
313013,412908.3726043504,3.8,14,3,Real Estate,1.051671226142164,1.1039196246956449,776293.596281432
421962,598453.8389407967,3.26,2,3,Real Estate,0.8577961738122606,1.0811142300305108,571287.2493015366
422924,557789.580380406,3.33,25,7,Electronics,1.1254248886489133,1.0732686731370094,2028512.2536613394
227324,298056.5211092763,3.16,2,4,Real Estate,1.188023187216766,0.7012613225231243,211857.32147768745
476145,530961.6915483982,4.39,17,4,Antiques,0.7092349750550354,0.8915380873915542,1028793.5413025039
208669,377886.6315067457,4.23,25,7,Furniture,1.3418497021126703,1.1981251846325562,1227492.9551344046
206522,301561.5778780759,4.43,7,1,Vehicle,1.0549127966886604,1.1056824460860168,425842.26033054176
337020,575146.2263576222,4.57,0,6,Real Estate,0.9592473696339362,1.0879938710072417,390039.05892189045
393189,498595.7442170849,3.5,17,1,Furniture,0.6474614551932919,1.1585356518836516,889848.1557732642
101979,147372.28449767327,4.28,16,2,Furniture,0.8505090536563249,1.041662436366666,261746.966089197
127317,231451.37105030924,4.46,12,7,Vehicle,0.7576861465067798,1.0946706137627409,247755.9022447841
496046,684804.3917522875,4.27,10,1,Vehicle,1.4793262892820982,0.9829539817793274,1380333.724757664
356890,437951.6871672388,4.81,12,6,Real Estate,1.4227200962105826,0.9446155089855296,877936.3716043767
8497,13897.206816486429,4.35,20,5,Real Estate,0.9402830367663618,1.1326679884019129,26497.349013403174
398192,566737.6029226262,3.96,22,1,Furniture,1.4162364856814038,1.02820686172125,1540793.5078450225
117969,185804.4446812652,4.1,23,7,Electronics,0.9404963935926969,1.2173951922514603,465827.6044083113
30241,47491.082783547055,3.33,8,1,Furniture,0.7830331582725845,0.7981829525984884,36726.08715714523
237677,471855.06777457363,4.9,20,4,Real Estate,1.2675965949720285,1.2824872641131533,1196883.3820791163
60610,84922.72225559769,4.54,11,4,Electronics,0.9619668330393542,1.073676624972721,146669.3222187192
478934,819942.7899720878,4.91,3,6,Furniture,1.028697988909819,1.2610026513269017,737217.1967870905
185992,260607.6689957866,3.33,6,6,Vehicle,1.2378981114039207,1.1232122674517704,331266.54660233716
497390,791707.445284807,3.02,24,4,Vehicle,1.1098821175574438,0.8562506510289154,1734327.3077155547
383170,520987.14546408015,3.26,21,1,Real Estate,1.1153005207960196,1.0213306866048177,1516059.598092934
461131,590189.9010602725,3.55,1,3,Vehicle,1.1531018083336018,1.2845387682959635,684203.5840393608
431533,777462.8199238788,4.03,8,4,Antiques,0.7533971802496595,0.9646884496580225,796392.0567340456
27006,49476.51061861782,4.38,7,2,Electronics,1.045669254840981,1.2201461188611105,52273.98113955346
480468,810006.6423244287,3.38,8,4,Antiques,0.6395965324380681,0.859752350627508,697921.7128014016
441487,566276.1861454882,4.79,22,4,Vehicle,0.9074941964287447,1.095439897603175,1446784.0628858688
129801,181294.64029384073,3.32,22,2,Electronics,0.7932876232520583,1.132718889266995,374295.78064776777
347688,600027.8478159003,4.63,0,2,Electronics,0.7853870961271258,0.8132626661739009,305809.43203743367
244956,419606.18309380807,3.67,10,1,Electronics,1.416638484077083,0.8051221318173818,554025.884562446
355913,501621.3636921039,4.45,7,2,Furniture,0.5024153886650214,0.7726728404571577,379597.5426873801
374036,426356.5920505474,4.79,10,4,Electronics,1.376935375852062,0.9943368442787973,1051382.3549665213
437834,668632.2450391657,3.64,6,3,Antiques,0.6766115825744274,1.2394773929474412,882212.0187838285
451227,805177.7582880248,4.03,20,3,Vehicle,0.9902365214865084,0.7670901357348803,1172714.7522667344
105995,151991.53646525208,3.82,24,7,Vehicle,1.3341624465609732,0.7954593053723094,333257.753672771
372579,576054.0751794672,5.0,9,2,Electronics,1.4009308693907585,1.130152409131971,920215.5739481159
202796,381987.87565944187,4.32,24,1,Furniture,1.3393343710026082,1.2097314736033082,1036013.4716808886
87940,116662.7996715192,4.89,17,3,Electronics,0.9114097104799946,1.0038539045210255,223642.34543205082
220808,283238.4298069508,3.03,10,4,Furniture,1.2323904915888297,1.0228175483062398,545951.3076931904
212617,293335.96429012733,3.72,8,5,Antiques,1.2225362233522947,1.1682102815716282,467514.5213584226
28340,49082.0330758179,3.82,3,2,Vehicle,0.7542618141808154,0.8916674959553267,36454.33540687532
353273,518454.75284058444,4.05,17,3,Real Estate,0.6269360242355585,1.1242174474230457,752493.8442526738
37448,47621.115559777754,4.99,15,3,Real Estate,1.0112627760571247,1.2093886145842518,109791.2827773153
92575,170102.93292210434,4.66,14,4,Electronics,0.7666240004896843,0.886956898779936,195182.1478373241
131520,187318.8580655275,4.12,4,1,Antiques,0.9335344556278746,0.9214419855595666,188049.3515362625
49718,76601.14062321922,3.91,4,2,Furniture,1.177995553479172,1.1943803887403472,91440.70218625054
364834,521925.55457457283,3.05,1,2,Real Estate,1.094421016916285,1.1138160467190352,417197.93417405954
353049,506184.3081013872,3.47,12,5,Antiques,0.5873615376958724,1.0167688964356612,587572.8332235253
89482,114663.80578967422,3.62,17,6,Antiques,0.7550936758738449,1.0838178808107832,244873.20962714276
486923,553974.0253019738,4.5,12,3,Vehicle,1.481926474078478,0.7102295387649311,1139675.957759075
386155,556455.6961037372,3.28,11,7,Antiques,0.8638346515705185,1.2486948853968862,888256.418321409
406169,662367.870775459,3.5,5,6,Antiques,0.6338901400333135,0.7701517704643838,479785.228887748
358248,715454.4714874638,4.24,8,3,Furniture,1.1560954999590032,0.9127143274725682,618194.7709229201
87199,168206.07936115502,3.1,15,5,Furniture,0.7208556721028263,1.2327561044703887,233707.0223254921
480410,922721.6876908955,3.91,17,4,Antiques,1.1588052364917307,0.8084634383000933,1368192.6792810916
292985,568739.329088202,4.42,3,5,Electronics,1.4079755458482106,0.9620764976794814,451312.83522567904
258927,298364.2016289628,3.85,16,2,Real Estate,1.4937417933782227,0.9656082528054402,994047.578978274
240139,327367.77007020277,3.61,22,1,Furniture,1.1006746347767837,1.2413901186036544,1008811.4668848488
203549,299009.4310374988,3.29,24,1,Furniture,1.1709755683840974,0.9038372944347978,795441.3926786759
204034,296639.6662049174,3.08,8,3,Electronics,1.4943130112129936,1.2992908995372932,609883.2906642865
128816,253329.65810975514,3.81,11,2,Real Estate,1.4452162047852857,0.8087123337059,261923.10649497533
436553,837302.6604346104,3.78,8,5,Vehicle,0.641778603463089,1.0042136585100112,672458.7004930688
105947,126262.91068895962,3.97,22,2,Electronics,1.4343296874397735,0.8824848238801384,415363.210023322
342552,680574.8467354319,4.91,20,1,Antiques,0.7513774187168678,1.077179292010481,985327.4032982402
337999,532238.2545067508,4.23,2,1,Vehicle,0.7931215868206526,1.210705490989815,533257.9076216519
154889,219755.19407468874,3.87,18,2,Vehicle,0.6919623343292016,0.9894820810209632,376110.88465605077
381028,659071.2899458493,4.95,15,4,Vehicle,1.3552652555417146,0.7747902536362956,1005875.2872546955
60606,73152.43821313471,4.97,2,3,Antiques,1.4293321121122404,1.0393114930907066,79822.00611718885
154075,272951.0996989881,3.13,6,3,Furniture,0.6138454245951442,0.7708966416247205,173744.0027773302
288622,415910.9980118242,3.18,25,1,Real Estate,0.6282434722256018,0.885159286358655,620523.2382935793
33363,57477.78705819744,3.81,2,3,Electronics,1.3739743335976375,0.7389309479675017,35407.47149894315
120360,231146.60229000213,4.39,5,7,Furniture,1.1350818780438496,1.079222615210912,241492.07495925107
91044,157155.29003733757,4.87,12,1,Antiques,1.2456188568699882,1.119086225344767,229131.82817323966
83839,128126.25907231227,3.26,24,1,Real Estate,0.5339390863399446,1.1119463643647634,221282.39395950764
301558,372032.32575650234,4.12,14,1,Antiques,0.6334199544733178,0.7925043410876209,435792.2903843226
454906,842186.8487204149,4.31,19,5,Electronics,0.8537815163151918,0.9961617418129396,1318231.0185972238
290310,332493.2948722503,3.58,24,1,Electronics,1.4873434845131048,0.7530714349037967,985468.5730017977
160404,274586.75330697146,3.34,4,3,Electronics,0.898038798132578,0.9191979467511404,186862.444334935
49010,75550.33034708847,3.91,14,6,Vehicle,1.4402414736374753,1.0038991653514007,142567.77357571808
231035,391428.2541751617,3.36,23,7,Electronics,0.8557779227661578,0.9248279966837203,616253.0232424656
478906,545806.6147494917,3.92,24,6,Vehicle,0.7774346964368392,1.0530904870184428,1501613.3150438915
50482,94759.08710710409,4.2,12,5,Real Estate,0.6133713233779055,1.1258184929527064,92968.3897809757
295273,463270.26765297784,4.37,16,4,Real Estate,1.2313545265797057,0.9129408231764782,909548.66966777
321072,389484.82361584133,3.03,7,3,Furniture,0.6461118201134891,1.004256388031593,502415.25980589655
310636,358541.4120055176,4.16,8,2,Vehicle,0.5382665275803284,0.9545858877192983,403802.5246890692
198003,375955.67164437677,3.71,10,1,Electronics,0.6871952146394197,1.2659324985601605,411322.20551147906
179178,327022.2091879162,4.86,15,3,Electronics,0.6977515779940497,0.9112665850742658,388812.2131807195
70197,86964.3650004995,4.15,3,4,Antiques,1.4174657931203782,1.0659001463643405,119441.79192617619
150212,166695.37906258873,3.34,21,2,Electronics,0.6340962706202194,1.152688147939739,364058.5047085231
208327,274465.05817539024,3.64,12,5,Antiques,0.6996599995435845,1.0241148603081973,412025.7672932069
420531,775726.080884107,4.58,19,3,Real Estate,1.2915279935114254,0.7523270940017659,1176671.0919548937
172181,337463.368650355,3.77,4,7,Vehicle,0.7165425457980404,0.9356372875142018,190214.45140778655
1188,2113.4464929576166,3.43,21,3,Antiques,0.9733874208781248,1.0896836317642036,4417.659374910422
221685,433091.0164304207,3.23,20,1,Antiques,1.445115766183907,1.0389675405072984,1041003.783009554
100757,119984.47772913007,4.75,21,2,Furniture,0.8353278388557138,1.0422436157929695,279505.3938420899
302429,494962.9674187562,4.65,18,7,Electronics,1.1436237437257102,0.7245407810817306,690031.4658091913
245019,300707.7903963921,4.12,0,6,Electronics,1.326085041841123,1.1272653097628864,272291.1532762914
282789,379408.663967478,3.86,20,3,Vehicle,1.386011374935768,1.05766500382086,1237029.653176479
415583,809816.6100326137,4.92,12,1,Furniture,1.3752613232498545,0.9712650860786729,1171150.5490764997
96463,143820.80611888986,3.37,2,7,Furniture,0.9154089478512418,0.7451062049475838,91495.48166521832
148178,290302.6791891624,4.15,12,6,Real Estate,0.6835577194444821,1.1144114177373678,287089.0881478596
235064,277661.30525696254,4.56,25,6,Electronics,1.084717753099529,1.0436435401164057,1040175.8894625324
620,1024.195021770324,3.26,21,6,Vehicle,1.1109459314285104,0.7466343788026016,1820.9082084296988
38232,58274.87965084002,4.72,6,1,Real Estate,0.9053238905968567,1.1979625145195074,83565.85389635176
234328,295500.4588047308,4.05,25,2,Real Estate,1.297609153056618,1.1515994795252102,1182709.670594374
398104,781569.8813648759,3.37,16,2,Furniture,1.4959695799373143,0.7380550511281515,928835.6257423193
455016,906915.483011016,4.44,0,4,Vehicle,1.0555875619600317,0.8942015275116661,402109.28994417604
418204,574773.1646385902,4.39,19,6,Vehicle,0.9457019710983711,0.8702609376538591,1029523.2512307083
3543,5483.2030227742425,3.04,21,1,Vehicle,1.0870399622099136,0.8957387804113925,9671.94926137508
393834,667239.1737592564,3.17,13,7,Electronics,1.4602420380164989,1.0993752943358346,1181769.9850597929
261268,437575.96220431774,4.55,16,3,Furniture,1.3218124592088865,0.8471597960332706,668306.00108581
126791,168768.76848938147,3.38,19,6,Furniture,1.197717135913698,1.1502107764498208,509904.46826883516
75200,115447.65606211174,4.1,4,4,Antiques,0.794305163965768,0.7036012561061628,70300.57764340994
316428,482257.50178280036,3.29,12,7,Real Estate,0.9427350628147811,1.0410076719886978,832604.4079800183
331974,579630.8552853407,3.82,8,3,Furniture,1.0589874506298607,1.2158607101782526,810018.0778578895
287992,341962.6830502425,3.63,13,3,Antiques,1.0531840182350547,0.8043862984994798,606381.3947675455
137516,228469.92664751603,3.89,18,5,Electronics,1.0931067604265754,1.0397912998421472,439232.9937152127
427098,475812.13068907324,3.1,18,2,Real Estate,0.8438239477923057,1.24075027282639,1422309.7802786028
223520,430768.01206714206,4.07,8,7,Furniture,0.9444951897182193,1.0734542282891124,479693.76182944456
284764,556275.9895515857,3.86,16,3,Furniture,0.6001695823690837,0.8417122394112841,510010.295724497
155794,292151.0781920122,4.54,18,3,Real Estate,1.4623049238092376,0.7304022543801563,445589.02073143836
317720,568430.5734258394,3.54,24,6,Vehicle,0.9236834742095801,0.8735534484138121,919942.7372745834
366496,430896.71675295325,4.29,15,6,Furniture,1.4026360289643012,1.287734204152473,1400062.9944767614
100769,186508.03144852986,3.02,9,3,Electronics,1.1851751752479844,1.0329228313134355,202860.6000469089
83760,96177.72395252546,3.71,18,7,Real Estate,0.8068160104805718,0.9014098411088118,190812.19176661933
287760,434828.1977637579,4.63,8,1,Antiques,1.0994563810843236,1.1098752547756565,651497.2550856038
312177,445671.0796558982,3.43,24,3,Furniture,0.8531354661387213,1.296037191678032,1364826.2673205931
294126,418817.5121068135,4.14,23,7,Electronics,1.026678746795588,0.8753939895886421,1033969.5338982049
414247,494244.1540452869,4.27,7,6,Furniture,1.0123401497458997,1.050945919283812,814137.6887551548
433508,509192.5060216224,4.67,6,7,Furniture,0.7176897601738285,1.2735919832240314,939043.4888660042
172021,330718.6816408606,4.08,5,3,Real Estate,1.2563790477862908,0.9175577110075271,291720.6461938804
371768,439961.31333875033,3.29,7,2,Real Estate,1.2754586092691538,1.1733134295567402,984566.1451150777
78176,104987.34723291284,4.92,13,7,Furniture,0.7984764767022688,0.9609181973613639,160463.93130389517
302459,542627.8489049962,4.91,24,7,Real Estate,1.251412904894006,1.2807261634678802,1629353.2322124185
444945,793984.1092582747,4.84,18,1,Real Estate,1.019155021142991,1.0192358675496183,1386986.7270451186
54150,92524.51458002531,3.61,9,3,Vehicle,1.2574094307975847,0.7587234248593068,96995.15868872986
494539,858584.6930464144,4.0,1,7,Electronics,0.9851095467141997,0.923811723083183,586528.8093737345
144319,232809.1267116823,3.47,0,2,Real Estate,0.8710402524817509,1.051664642932876,140691.47935916518
19112,36485.25361433532,3.54,11,2,Furniture,1.4553581620475695,1.189807494560048,53500.830639954234
299764,398388.6567475627,3.8,10,5,Antiques,0.7635540191168492,0.8490792752308485,453385.6288326769
65546,82779.17805547445,4.85,0,3,Real Estate,0.8163322622053908,1.0115873721599293,68705.8623848845
326437,442511.23858134996,3.75,17,6,Antiques,1.009772274072799,1.156856675431548,1212883.0069351012
105364,126180.91157883518,4.49,22,5,Vehicle,0.5967060556340995,0.9047395412912262,203013.26713403658
377247,488450.2873408401,3.47,19,1,Antiques,0.6116938485298916,1.120142206564573,954391.1273741833
318115,524767.7889135395,3.96,18,4,Electronics,1.0578710159357296,0.8185641879120584,847933.6456273936
114660,139353.15279565172,3.17,8,7,Vehicle,1.494533664467173,1.2717698214978372,290122.93047611904
34611,59644.45333805959,3.24,21,4,Electronics,1.299366808860197,1.2529902073648027,165442.29123604373
439709,700341.2434122489,4.99,24,2,Electronics,0.9745775496354596,1.0757322360221584,1721695.8778055047
262595,432367.40362971136,4.14,12,7,Electronics,0.7289458739277195,1.1266523931930568,523249.0626437368
177586,305815.7527255903,3.63,5,1,Electronics,0.99766602765531,0.7919581699998312,234965.32824805786
212411,329966.337087085,4.78,0,1,Real Estate,1.2748078690583124,0.8843026637900752,211361.0810525087
418584,640558.7491128419,4.36,20,2,Furniture,0.8248611353659897,1.152019089550537,1464796.1211806738
464481,705716.5542150438,4.38,4,7,Furniture,0.743694077233684,1.0691795157171482,670622.3898414362
388632,500969.78484094667,4.86,21,1,Antiques,0.9640590322732231,0.9951157977636447,1133722.849270076
202576,273428.1036868667,4.43,15,1,Furniture,0.8558187210179545,1.029253175296586,486287.42905875
274264,405507.9357996215,3.75,18,5,Antiques,0.7031999574861711,0.9742097115002882,654085.0375600752
79333,103234.1059938215,4.88,14,4,Furniture,1.4011241684236557,1.1163078614445126,303974.80289152905
242430,291036.79841323005,3.4,2,1,Antiques,1.3594168759133407,0.7479063879080184,239397.15096759924
256553,360693.58156707924,4.44,17,1,Real Estate,0.7896800895951345,0.9047202484102213,569805.7692558202
259228,429342.84694407514,4.3,4,4,Furniture,0.6259322002535977,0.8886994276220433,290335.5510712364
397831,633546.2978773195,3.79,8,5,Antiques,0.7271228263254083,1.1819881766836249,743119.1039843034
194245,352758.1428883792,4.37,7,4,Antiques,0.8664948189619051,0.9888961743879778,288806.22457941016
185923,341698.62282352784,4.88,18,7,Antiques,1.2108384822838572,1.27483751575447,846375.1627805044
25124,44383.58659493933,4.13,19,7,Electronics,1.480429607717122,1.159610614021132,116889.94095318568
152307,213519.75816483248,3.71,15,1,Furniture,0.501290671269152,1.0577086939295197,300714.6431293458
467273,706675.086490101,3.93,18,7,Electronics,0.5202792767798452,0.7323523166973656,787168.4501557335
144045,220323.27477535166,4.53,5,5,Antiques,1.1456177179829679,1.2522012457945066,274783.9509189046
265489,335373.39299194945,3.21,13,6,Antiques,0.5216753883015464,0.8775152567546252,391609.85471820424
45464,88899.5546182916,4.66,6,3,Vehicle,1.4546904402798155,1.1718162995391217,117928.6139169612
335221,664654.1042439616,4.77,13,1,Real Estate,1.01350305427695,0.8789066331698983,671741.1012497492
274664,307386.9180818672,3.14,2,1,Antiques,1.315520318328188,0.9353334740439382,383739.31939212995
247617,487200.9340730252,4.26,5,5,Vehicle,1.146522911320088,1.0388076214799082,388861.2849082154
124241,247151.39174604544,4.49,3,5,Electronics,1.4111129277380647,0.9668453534499939,187586.33401962538
228548,277103.7103539782,3.13,16,7,Furniture,0.5084495029508866,1.065292324431153,466538.9757454053
23414,34411.02271058119,3.2,23,4,Antiques,1.1091346222108172,0.7593837671127897,74949.0497990456
69011,105284.90865447215,3.99,8,5,Vehicle,1.2785834773967197,1.1911181074190713,177737.3329234425
712,1163.7728132183204,4.16,15,6,Vehicle,0.7080372324596678,0.9369125756823526,1550.2561792358224
157245,189816.03684470415,3.57,4,6,Antiques,1.1337279776946487,0.9565492139490179,218464.64225233626
313222,352836.4152007336,3.44,16,5,Vehicle,0.7058611155326874,0.7966834246905268,610312.6421911888
209511,260932.0898514237,3.98,14,6,Vehicle,0.7659180502850087,1.1418667382023904,468092.91405067407
52239,73010.0599077702,3.08,10,5,Antiques,1.1751598083012365,1.2262035620305745,167130.6682341206
133295,176622.12527229803,3.01,9,1,Vehicle,0.5860602430330509,0.9066726017423539,208989.13080112153
175796,240707.42002706567,4.53,2,3,Real Estate,0.5061833676844067,0.7973694977362066,171396.8015469149
227995,401271.7045790355,4.26,5,3,Real Estate,0.666050043699063,1.2873781180900405,433167.4418955741
344975,528287.5205736469,4.97,2,2,Antiques,0.5965885697717812,1.0680713573449057,419955.53700555617
227350,431763.1557328679,4.59,1,3,Real Estate,0.8495632672635179,1.2366490182729186,352205.2182154607
104764,155526.526966013,3.02,0,2,Real Estate,0.7964515916603097,1.203292916937846,115506.81113307642
211550,393240.54147949186,4.96,18,3,Real Estate,1.3698501342411848,0.7383439219763083,609367.1321746586
121600,240860.30701031693,4.59,0,6,Antiques,1.0388659888868381,1.2404578934715862,165147.49220430624
162668,324013.7575200658,3.23,7,7,Real Estate,1.325956745019822,1.08316310376686,314907.6521123253
293000,433374.9650986198,4.13,25,1,Electronics,1.1281926354094005,1.0439120059400977,1113986.3866542943
301286,409086.176543193,3.32,4,6,Antiques,0.7262523504233136,0.8401660780391691,337089.04680553504
445126,630518.1777034797,4.84,12,2,Electronics,1.0336622581966006,0.7045969647030759,787749.3617632877
82452,117972.05492619707,4.8,5,5,Furniture,0.8441045631221491,1.1443212673820977,126749.68726012856
187184,251833.38669455412,4.58,18,6,Electronics,1.4398362406638796,1.222449313904702,982057.5573123699
465632,924563.1801517919,4.22,24,2,Antiques,0.6871349744966089,1.021451214969383,1211792.7406824941
426509,618978.9957133421,3.23,23,1,Real Estate,0.7004772331965045,1.2430399282933058,1383010.0965304717
27832,42882.59506492762,4.51,23,6,Real Estate,0.8101773100168229,0.7273807336880626,63417.00046333729
364918,408850.341055092,4.84,14,6,Antiques,0.7339974601053498,0.9436673223743935,659461.9576217338
389182,528379.9997562193,4.39,20,7,Furniture,1.482095270848768,1.1097403881817256,1970272.6562017093
160163,301741.4034177463,3.37,20,1,Antiques,1.0741576008041487,0.8654646013809315,503531.91797198105
232340,405275.63302432525,3.99,16,2,Electronics,0.5252556848775152,1.0831639462283693,483301.616679584
247967,316087.6156201668,4.9,1,4,Vehicle,0.716454268674024,1.1192794230346188,285286.8800074884
123432,201093.94896830904,4.25,5,5,Real Estate,0.6774584618518654,1.1417210118812626,181829.01455726376
392687,461191.6252448202,3.4,6,7,Electronics,1.3374217625076654,0.7194533148863586,487138.36865270126
492742,634083.9141766381,4.67,3,7,Furniture,0.6909056869759269,1.04421055952464,612976.4817189933
454371,748500.2528715814,4.19,17,4,Electronics,1.0993149975496437,0.9656100432842418,1381090.4492745094
291940,410307.07696964545,3.6,17,1,Electronics,0.719778301202004,0.7617127463742197,537320.0493201246
84221,162447.13634838766,3.73,18,1,Antiques,0.627456871518108,0.8678659537386333,156070.82318675105
64352,87861.78838349847,4.85,1,4,Electronics,1.38459691913697,0.9761678862838934,79050.98215716582
394917,766420.3398498584,4.02,19,1,Furniture,0.9496414830483689,1.004143188739114,1147470.1630673413
218447,338389.59199517657,3.07,22,6,Electronics,0.5950323611560462,1.2032991447404882,722986.704690684
9344,15593.371655173842,3.27,24,6,Electronics,0.5625218236276611,0.7336623590864291,16991.171875686345
62644,72193.38947331777,4.72,0,6,Vehicle,0.7059614785044214,1.086433726396029,75868.08498489871
279488,345536.7251130229,4.86,22,4,Vehicle,1.4965918455055154,1.0549839539907089,1374703.1717637489
226166,302428.5092880218,3.22,22,7,Antiques,1.029729051271563,0.7278607667075645,635753.9414595681
127749,207982.0553313794,4.94,20,4,Vehicle,0.5123720651398137,1.1460358375860524,336873.7542054085
298150,343350.0970120542,3.83,3,3,Vehicle,1.3184642244715352,1.173771165691107,460693.9583145337
280410,548595.2711170908,4.84,21,4,Real Estate,0.7788132630563019,1.0988974334485224,920798.1261611879
289346,566434.1210697517,3.97,6,6,Furniture,0.8185728116303582,0.8917327688667853,350612.76096536795
424414,574577.9239429055,3.49,6,2,Real Estate,0.7635523759606903,1.128623647048685,744791.7081202469
426260,489951.82282727485,3.6,15,1,Antiques,0.5069214265429713,1.0270542426354274,919762.065679643
252803,373000.7156415557,3.02,20,3,Vehicle,1.2031143032201033,0.9569561917499017,965824.0977408615
204527,252582.90831741598,3.44,11,5,Electronics,0.6402824117220285,1.0942374004995876,365231.5559318303
335431,498391.3379294298,3.89,5,7,Vehicle,1.273515491804866,1.2386936458651383,734232.1907848144
437887,681041.3276539966,4.52,15,4,Vehicle,0.7312835429550066,0.9064415822403246,881940.0543747187
325461,519294.3826845768,4.09,14,4,Antiques,1.0064549773496414,1.2401986312733313,1146201.5790705585
185795,306750.32620720105,3.79,17,2,Vehicle,1.3254972687142044,1.2324693544006773,798463.7431912184
351767,690158.3671915465,4.92,2,6,Furniture,1.0643359628437485,0.8518983829591972,354790.17163800966
77091,133054.1334007564,4.6,3,3,Real Estate,1.0238962026634622,1.241155607104076,135984.00547476913
42431,79173.09990829024,4.69,21,3,Vehicle,1.474140757050531,1.1346208905981177,198977.80763703355
327245,496796.4808334316,3.73,24,4,Antiques,1.1645884912251627,0.8452600316645935,1205677.5491176413
395001,653881.5771413931,3.57,11,5,Vehicle,0.8614622553143865,1.2691504973723393,971177.5804856109
190999,210749.28686016207,4.2,25,5,Antiques,0.7997957658975456,0.991379250232945,557973.6295649413
288952,562570.727226916,3.14,23,4,Electronics,1.2719160949235522,0.8613099124733035,1002494.4832834328
114499,176984.43824868128,3.42,9,1,Vehicle,0.7225280484674369,0.9611295216830327,197210.4894141957
309129,384428.3830296324,4.84,25,1,Antiques,0.6440747037687818,1.150174092421428,894885.3291270116
161938,302878.33500825433,4.39,6,6,Electronics,1.1650834583116971,0.7287969441532384,210886.0304921595
156597,261172.19310339645,4.34,18,1,Real Estate,0.7044187778965536,1.2248647615186292,405945.0261079082
61301,80557.02332364132,3.43,12,3,Furniture,0.8140979900882196,0.9017205417682055,114509.55279231357
456035,581733.4861076626,3.15,18,4,Real Estate,0.9614397723424747,0.8772421121471645,1067522.9579497362
431726,680253.988902226,4.59,0,6,Real Estate,0.8137130839200568,1.2746266788080782,496674.5652905609
495779,784131.1308260366,3.31,24,3,Furniture,0.7844349490542437,1.1410109726709092,1955926.749622217
474167,940984.932051431,3.83,8,1,Vehicle,1.2972935618738264,0.9553963067358615,991005.8329430213
342840,393756.26524235745,3.67,9,7,Electronics,1.3770781552028628,0.7443350019636648,660083.0417126284
19340,33693.53848212307,4.08,3,2,Furniture,0.7248314761827753,0.8402878922445964,21042.584430370833
249262,427105.4783749093,3.81,20,6,Electronics,0.5792993103936365,1.2836438601870916,726402.9711420838
